test_id,PM2.5,PM10,O3
fangshan_aq#19,69.05086517333984,119.3806381225586,102.76243591308594
fangshan_aq#20,54.06156539916992,101.31591033935547,104.94393157958984
fangshan_aq#21,50.14603042602539,101.15071868896484,97.21018981933594
fangshan_aq#22,46.507354736328125,101.0934066772461,78.50387573242188
fangshan_aq#23,44.294219970703125,101.7116928100586,75.37114715576172
fangshan_aq#24,42.368568420410156,148.28956604003906,55.238460540771484
fangshan_aq#25,52.921852111816406,159.9269256591797,56.62611389160156
fangshan_aq#26,52.921852111816406,161.42091369628906,53.1787223815918
fangshan_aq#27,50.217735290527344,102.0401840209961,50.21413040161133
fangshan_aq#28,50.217735290527344,102.0401840209961,63.20068359375
fangshan_aq#29,56.8889045715332,157.16734313964844,50.893375396728516
fangshan_aq#30,56.8889045715332,157.16734313964844,50.85111999511719
fangshan_aq#31,56.8889045715332,155.6682586669922,50.47587585449219
fangshan_aq#32,56.8889045715332,161.42091369628906,56.10173416137695
fangshan_aq#33,56.8889045715332,161.42091369628906,56.75820541381836
fangshan_aq#34,56.8889045715332,159.9218292236328,60.20560073852539
fangshan_aq#35,56.8889045715332,157.01026916503906,68.38423919677734
fangshan_aq#36,57.320396423339844,158.5093231201172,78.22990417480469
fangshan_aq#37,59.97602462768555,151.34323120117188,90.56898498535156
fangshan_aq#38,63.30500411987305,154.13291931152344,107.78670501708984
fangshan_aq#39,59.71542739868164,151.35409545898438,118.08963775634766
fangshan_aq#40,59.71542739868164,151.35409545898438,121.3819580078125
fangshan_aq#41,57.519432067871094,102.20869445800781,113.63774108886719
fangshan_aq#42,56.866233825683594,102.16159057617188,116.58175659179688
fangshan_aq#43,59.337947845458984,153.81640625,87.52226257324219
fangshan_aq#44,59.337947845458984,153.81640625,79.48516845703125
fangshan_aq#45,56.654850006103516,151.02671813964844,79.97340393066406
fangshan_aq#46,52.77052688598633,98.4208755493164,86.83332061767578
fangshan_aq#47,50.649227142333984,100.47503662109375,74.5966796875
fengtaihuayuan_aq#0,54.06156539916992,101.60150146484375,110.52050018310547
fengtaihuayuan_aq#1,50.14603042602539,101.15071868896484,105.17379760742188
fengtaihuayuan_aq#2,48.88380432128906,110.43733215332031,89.28575134277344
fengtaihuayuan_aq#3,48.05376434326172,114.32951354980469,87.11726379394531
fengtaihuayuan_aq#4,47.63985061645508,114.32951354980469,85.69622802734375
fengtaihuayuan_aq#5,44.406681060791016,101.7116928100586,82.782958984375
fengtaihuayuan_aq#6,45.23451232910156,101.7116928100586,87.68257904052734
fengtaihuayuan_aq#7,45.23451232910156,100.14654541015625,88.95984649658203
fengtaihuayuan_aq#8,48.46240234375,110.71343231201172,88.49303436279297
fengtaihuayuan_aq#9,49.32939147949219,110.73857116699219,99.884033203125
fengtaihuayuan_aq#10,58.2325439453125,112.63443756103516,110.52703857421875
fengtaihuayuan_aq#11,58.81446075439453,118.86882781982422,101.7155532836914
fengtaihuayuan_aq#12,63.563594818115234,119.29222869873047,99.19355773925781
fengtaihuayuan_aq#13,65.9767837524414,119.3806381225586,105.63902282714844
fengtaihuayuan_aq#14,65.9767837524414,119.3806381225586,109.49917602539062
fengtaihuayuan_aq#15,65.9767837524414,119.3806381225586,114.97828674316406
fengtaihuayuan_aq#16,64.11961364746094,119.29222869873047,108.44020080566406
fengtaihuayuan_aq#17,58.81446075439453,118.58323669433594,101.86578369140625
fengtaihuayuan_aq#18,66.32544708251953,144.5059051513672,99.93983459472656
fengtaihuayuan_aq#19,49.76303482055664,98.9333724975586,96.97950744628906
fengtaihuayuan_aq#20,45.073997497558594,99.52825927734375,84.101806640625
fengtaihuayuan_aq#21,42.023597717285156,100.14654541015625,81.19154357910156
fengtaihuayuan_aq#22,44.406681060791016,101.7116928100586,79.5836410522461
fengtaihuayuan_aq#23,44.406681060791016,101.7116928100586,69.54410552978516
fengtaihuayuan_aq#24,54.18479537963867,102.0401840209961,49.8553581237793
fengtaihuayuan_aq#25,54.18479537963867,102.0401840209961,48.217926025390625
fengtaihuayuan_aq#26,54.18479537963867,102.0401840209961,48.93781661987305
fengtaihuayuan_aq#27,54.18479537963867,102.0401840209961,56.43777847290039
fengtaihuayuan_aq#28,54.18479537963867,100.47503662109375,57.2558479309082
fengtaihuayuan_aq#29,64.86573028564453,177.15013122558594,44.948551177978516
fengtaihuayuan_aq#30,56.8889045715332,177.15013122558594,47.45332717895508
fengtaihuayuan_aq#31,56.8889045715332,155.6682586669922,47.07808303833008
fengtaihuayuan_aq#32,56.8889045715332,155.6682586669922,48.216251373291016
fengtaihuayuan_aq#33,56.8889045715332,155.6682586669922,51.660888671875
fengtaihuayuan_aq#34,56.8889045715332,155.6682586669922,51.660888671875
fengtaihuayuan_aq#35,56.8889045715332,155.6682586669922,53.0831184387207
fengtaihuayuan_aq#36,56.8889045715332,161.42091369628906,62.09750747680664
fengtaihuayuan_aq#37,56.07306671142578,158.5093231201172,74.50182342529297
fengtaihuayuan_aq#38,55.587181091308594,103.08855438232422,113.06816864013672
fengtaihuayuan_aq#39,57.89691162109375,104.2271957397461,110.9709701538086
fengtaihuayuan_aq#40,58.3339958190918,105.34716033935547,108.8158187866211
fengtaihuayuan_aq#41,57.89691162109375,104.02830505371094,106.88021087646484
fengtaihuayuan_aq#42,67.31478118896484,175.2982635498047,90.51636505126953
fengtaihuayuan_aq#43,67.31478118896484,175.2982635498047,79.25636291503906
fengtaihuayuan_aq#44,67.31478118896484,175.2982635498047,75.49048614501953
fengtaihuayuan_aq#45,65.38252258300781,175.2982635498047,75.97871398925781
fengtaihuayuan_aq#46,63.985801696777344,172.5085906982422,59.6285400390625
fengtaihuayuan_aq#47,55.156429290771484,179.67469787597656,53.67982482910156
guanyuan_aq#0,54.06156539916992,101.60150146484375,110.52050018310547
guanyuan_aq#1,50.14603042602539,101.15071868896484,105.17379760742188
guanyuan_aq#2,48.88380432128906,110.43733215332031,89.28575134277344
guanyuan_aq#3,48.05376434326172,114.32951354980469,87.11726379394531
guanyuan_aq#4,47.63985061645508,114.32951354980469,85.69622802734375
guanyuan_aq#5,44.406681060791016,101.7116928100586,82.782958984375
guanyuan_aq#6,45.23451232910156,101.7116928100586,87.68257904052734
guanyuan_aq#7,45.23451232910156,100.14654541015625,88.95984649658203
guanyuan_aq#8,48.46240234375,110.71343231201172,88.49303436279297
guanyuan_aq#9,49.32939147949219,110.73857116699219,99.884033203125
guanyuan_aq#10,58.2325439453125,112.63443756103516,110.52703857421875
guanyuan_aq#11,58.81446075439453,118.86882781982422,101.7155532836914
guanyuan_aq#12,63.563594818115234,119.29222869873047,99.19355773925781
guanyuan_aq#13,65.9767837524414,119.3806381225586,105.63902282714844
guanyuan_aq#14,65.9767837524414,119.3806381225586,109.49917602539062
guanyuan_aq#15,65.9767837524414,119.3806381225586,114.97828674316406
guanyuan_aq#16,64.11961364746094,119.29222869873047,108.44020080566406
guanyuan_aq#17,58.81446075439453,118.58323669433594,101.86578369140625
guanyuan_aq#18,66.32544708251953,144.5059051513672,99.93983459472656
guanyuan_aq#19,49.76303482055664,98.9333724975586,96.97950744628906
guanyuan_aq#20,45.073997497558594,99.52825927734375,84.101806640625
guanyuan_aq#21,42.023597717285156,100.14654541015625,81.19154357910156
guanyuan_aq#22,44.406681060791016,101.7116928100586,79.5836410522461
guanyuan_aq#23,44.406681060791016,101.7116928100586,69.54410552978516
guanyuan_aq#24,54.18479537963867,102.0401840209961,49.8553581237793
guanyuan_aq#25,54.18479537963867,102.0401840209961,48.217926025390625
guanyuan_aq#26,54.18479537963867,102.0401840209961,48.93781661987305
guanyuan_aq#27,54.18479537963867,102.0401840209961,56.43777847290039
guanyuan_aq#28,54.18479537963867,100.47503662109375,57.2558479309082
guanyuan_aq#29,64.86573028564453,177.15013122558594,44.948551177978516
guanyuan_aq#30,56.8889045715332,177.15013122558594,47.45332717895508
guanyuan_aq#31,56.8889045715332,155.6682586669922,47.07808303833008
guanyuan_aq#32,56.8889045715332,155.6682586669922,48.216251373291016
guanyuan_aq#33,56.8889045715332,155.6682586669922,51.660888671875
guanyuan_aq#34,56.8889045715332,155.6682586669922,51.660888671875
guanyuan_aq#35,56.8889045715332,155.6682586669922,53.0831184387207
guanyuan_aq#36,56.8889045715332,161.42091369628906,62.09750747680664
guanyuan_aq#37,56.07306671142578,158.5093231201172,74.50182342529297
guanyuan_aq#38,55.587181091308594,103.08855438232422,113.06816864013672
guanyuan_aq#39,57.89691162109375,104.2271957397461,110.9709701538086
guanyuan_aq#40,58.3339958190918,105.34716033935547,108.8158187866211
guanyuan_aq#41,57.89691162109375,104.02830505371094,106.88021087646484
guanyuan_aq#42,67.31478118896484,175.2982635498047,90.51636505126953
guanyuan_aq#43,67.31478118896484,175.2982635498047,79.25636291503906
guanyuan_aq#44,67.31478118896484,175.2982635498047,75.49048614501953
guanyuan_aq#45,65.38252258300781,175.2982635498047,75.97871398925781
guanyuan_aq#46,63.985801696777344,172.5085906982422,59.6285400390625
guanyuan_aq#47,55.156429290771484,179.67469787597656,53.67982482910156
gucheng_aq#0,53.50771713256836,100.89088439941406,120.49803924560547
gucheng_aq#1,49.39519119262695,100.5190200805664,113.04319763183594
gucheng_aq#2,48.88380432128906,110.43733215332031,96.7322998046875
gucheng_aq#3,48.05376434326172,114.32951354980469,93.87932586669922
gucheng_aq#4,47.63985061645508,114.32951354980469,91.05570983886719
gucheng_aq#5,44.820594787597656,101.35638427734375,89.13750457763672
gucheng_aq#6,44.820594787597656,101.35638427734375,93.66521453857422
gucheng_aq#7,45.79380798339844,99.7912368774414,99.1250991821289
gucheng_aq#8,48.88380432128906,110.04898071289062,104.17509460449219
gucheng_aq#9,51.04741287231445,111.02168273925781,113.86663818359375
gucheng_aq#10,58.7032470703125,110.55683898925781,121.22005462646484
gucheng_aq#11,63.0097541809082,119.29222869873047,118.49581909179688
gucheng_aq#12,68.25775146484375,119.3806381225586,107.41858673095703
gucheng_aq#13,68.25775146484375,119.3806381225586,116.31028747558594
gucheng_aq#14,68.25775146484375,119.3806381225586,118.72870635986328
gucheng_aq#15,68.25775146484375,119.3806381225586,125.19984436035156
gucheng_aq#16,68.25775146484375,119.3806381225586,116.51881408691406
gucheng_aq#17,63.56576919555664,119.29222869873047,106.56437683105469
gucheng_aq#18,58.2606201171875,118.58323669433594,104.31299591064453
gucheng_aq#19,57.794761657714844,123.02401733398438,93.73928833007812
gucheng_aq#20,49.49607467651367,99.01934814453125,98.63060760498047
gucheng_aq#21,46.507354736328125,99.52825927734375,88.60343933105469
gucheng_aq#22,45.23451232910156,101.7116928100586,86.18132781982422
gucheng_aq#23,44.406681060791016,101.7116928100586,85.58867645263672
gucheng_aq#24,54.18479537963867,102.0401840209961,58.42820358276367
gucheng_aq#25,54.18479537963867,102.0401840209961,54.98081970214844
gucheng_aq#26,54.18479537963867,102.0401840209961,54.06327819824219
gucheng_aq#27,54.18479537963867,102.0401840209961,60.682193756103516
gucheng_aq#28,54.18479537963867,100.47503662109375,63.93585205078125
gucheng_aq#29,56.8889045715332,155.6682586669922,50.991886138916016
gucheng_aq#30,56.8889045715332,155.6682586669922,50.42974090576172
gucheng_aq#31,56.8889045715332,155.6682586669922,51.63998794555664
gucheng_aq#32,56.8889045715332,155.6682586669922,52.17893981933594
gucheng_aq#33,56.8889045715332,155.6682586669922,58.01542663574219
gucheng_aq#34,56.8889045715332,155.6682586669922,58.01542663574219
gucheng_aq#35,56.8889045715332,159.9218292236328,61.840049743652344
gucheng_aq#36,56.8889045715332,161.42091369628906,70.56596374511719
gucheng_aq#37,56.07306671142578,158.5093231201172,88.73202514648438
gucheng_aq#38,55.587181091308594,103.70267486572266,121.71138763427734
gucheng_aq#39,59.327606201171875,104.60797119140625,107.49854278564453
gucheng_aq#40,57.89691162109375,104.2271957397461,112.17269134521484
gucheng_aq#41,57.519432067871094,102.20869445800781,113.28559112548828
gucheng_aq#42,59.337947845458984,153.81640625,93.67098236083984
gucheng_aq#43,57.40568923950195,153.81640625,83.80964660644531
gucheng_aq#44,57.40568923950195,153.81640625,80.04376983642578
gucheng_aq#45,56.921817779541016,149.98971557617188,81.4179916381836
gucheng_aq#46,55.80632781982422,151.02671813964844,65.06782531738281
gucheng_aq#47,52.413047790527344,158.19281005859375,59.11910629272461
huairou_aq#0,57.6335563659668,100.88248443603516,126.9386978149414
huairou_aq#1,53.50771713256836,100.3275375366211,123.32989501953125
huairou_aq#2,53.0418586730957,100.51373291015625,115.38072204589844
huairou_aq#3,50.14603042602539,100.44825744628906,116.22642517089844
huairou_aq#4,48.24343490600586,99.6003646850586,112.71498107910156
huairou_aq#5,49.08644104003906,109.26422119140625,111.50559997558594
huairou_aq#6,46.70999526977539,99.6003646850586,109.39000701904297
huairou_aq#7,48.05259323120117,98.09774780273438,114.39033508300781
huairou_aq#8,51.21852493286133,98.380859375,121.65422058105469
huairou_aq#9,53.386131286621094,98.8324203491211,124.68357849121094
huairou_aq#10,56.32679748535156,100.93089294433594,127.33074188232422
huairou_aq#11,53.50771713256836,100.04194641113281,125.84917449951172
huairou_aq#12,57.07754135131836,100.88248443603516,129.2238311767578
huairou_aq#13,57.07754135131836,100.88248443603516,118.30180358886719
huairou_aq#14,53.50771713256836,100.04194641113281,115.80709075927734
huairou_aq#15,54.76035690307617,100.89088439941406,121.04144287109375
huairou_aq#16,57.794761657714844,123.02401733398438,110.28593444824219
huairou_aq#17,54.89893341064453,123.02401733398438,107.2155532836914
huairou_aq#18,54.148094177246094,122.45779418945312,103.59185028076172
huairou_aq#19,54.148094177246094,121.42079162597656,96.47042083740234
huairou_aq#20,57.794761657714844,123.02401733398438,90.59080505371094
huairou_aq#21,57.794761657714844,123.02401733398438,92.70021057128906
huairou_aq#22,54.89893341064453,123.02401733398438,89.64881134033203
huairou_aq#23,52.99633026123047,122.45779418945312,91.53309631347656
huairou_aq#24,52.77052688598633,100.42376708984375,89.47926330566406
huairou_aq#25,50.649227142333984,100.47503662109375,83.17756652832031
huairou_aq#26,54.18479537963867,102.0401840209961,77.94174194335938
huairou_aq#27,54.18479537963867,102.0401840209961,72.87513732910156
huairou_aq#28,54.18479537963867,102.0401840209961,70.62168884277344
huairou_aq#29,52.96750259399414,100.33143615722656,70.86101531982422
huairou_aq#30,56.8889045715332,159.9218292236328,59.17010498046875
huairou_aq#31,56.8889045715332,159.3584747314453,64.0926513671875
huairou_aq#32,56.8889045715332,159.3584747314453,64.98846435546875
huairou_aq#33,56.8889045715332,159.3584747314453,71.93816375732422
huairou_aq#34,59.77338409423828,150.77989196777344,83.44218444824219
huairou_aq#35,63.29466247558594,104.24832153320312,124.6505355834961
huairou_aq#36,61.32862854003906,105.88304901123047,127.98765563964844
huairou_aq#37,61.32862854003906,106.44639587402344,135.08203125
huairou_aq#38,61.32862854003906,104.9524154663086,139.75714111328125
huairou_aq#39,64.32645416259766,151.16439819335938,133.41537475585938
huairou_aq#40,64.32645416259766,151.16439819335938,127.63948059082031
huairou_aq#41,63.84458923339844,151.16439819335938,118.41526794433594
huairou_aq#42,63.84458923339844,151.16439819335938,120.20244598388672
huairou_aq#43,63.84458923339844,151.16439819335938,113.58116149902344
huairou_aq#44,63.84458923339844,151.16439819335938,109.4131851196289
huairou_aq#45,63.84458923339844,151.16439819335938,110.26996612548828
huairou_aq#46,63.84458923339844,151.16439819335938,104.71111297607422
huairou_aq#47,64.32645416259766,151.16439819335938,98.936279296875
liulihe_aq#0,59.2514533996582,104.96240997314453,125.81600189208984
liulihe_aq#1,55.418312072753906,115.86192321777344,113.48150634765625
liulihe_aq#2,49.08644104003906,115.29570007324219,105.352783203125
liulihe_aq#3,48.05376434326172,118.69280242919922,90.09259033203125
liulihe_aq#4,47.63985061645508,118.69280242919922,83.90797424316406
liulihe_aq#5,47.63985061645508,118.69280242919922,83.14046478271484
liulihe_aq#6,45.23451232910156,107.40484619140625,89.3117904663086
liulihe_aq#7,46.507354736328125,105.5810775756836,103.570068359375
liulihe_aq#8,53.59497833251953,115.57881164550781,112.50674438476562
liulihe_aq#9,56.787628173828125,116.45657348632812,116.62117004394531
liulihe_aq#10,64.92464447021484,112.49634552001953,117.40838623046875
liulihe_aq#11,69.05086517333984,122.09819030761719,115.4329833984375
liulihe_aq#12,69.05086517333984,123.21920776367188,119.84522247314453
liulihe_aq#13,69.05086517333984,123.21920776367188,116.38529968261719
liulihe_aq#14,69.05086517333984,123.21920776367188,118.42013549804688
liulihe_aq#15,69.05086517333984,123.21920776367188,127.10987854003906
liulihe_aq#16,69.05086517333984,123.21920776367188,125.12834167480469
liulihe_aq#17,69.05086517333984,123.21920776367188,119.88763427734375
liulihe_aq#18,69.05086517333984,123.21920776367188,117.6963882446289
liulihe_aq#19,69.05086517333984,123.21920776367188,105.41571044921875
liulihe_aq#20,61.33612823486328,106.08342742919922,110.57955932617188
liulihe_aq#21,57.63138961791992,106.3108901977539,101.65052032470703
liulihe_aq#22,53.595706939697266,107.96488952636719,89.1727294921875
liulihe_aq#23,46.507354736328125,107.39866638183594,85.0140609741211
liulihe_aq#24,53.35334777832031,186.13314819335938,61.54555130004883
liulihe_aq#25,56.8889045715332,184.95565795898438,59.239803314208984
liulihe_aq#26,56.8889045715332,187.86724853515625,49.92070007324219
liulihe_aq#27,56.8889045715332,185.93621826171875,51.059814453125
liulihe_aq#28,54.18479537963867,110.9781723022461,60.53805923461914
liulihe_aq#29,56.8889045715332,158.70169067382812,48.23076248168945
liulihe_aq#30,56.8889045715332,158.70169067382812,50.11594009399414
liulihe_aq#31,56.8889045715332,162.95526123046875,51.8022346496582
liulihe_aq#32,56.8889045715332,162.95526123046875,57.12297439575195
liulihe_aq#33,56.8889045715332,161.54275512695312,64.66141510009766
liulihe_aq#34,57.320396423339844,161.54275512695312,66.08245086669922
liulihe_aq#35,56.07306671142578,161.54275512695312,68.76306915283203
liulihe_aq#36,59.77338409423828,155.5541229248047,85.05412292480469
liulihe_aq#37,56.654850006103516,156.6751251220703,102.4202651977539
liulihe_aq#38,59.337947845458984,157.97084045410156,99.62750244140625
liulihe_aq#39,59.71542739868164,154.01454162597656,105.65361785888672
liulihe_aq#40,59.71542739868164,154.01454162597656,100.99652862548828
liulihe_aq#41,57.41504669189453,109.82220458984375,93.76217651367188
liulihe_aq#42,55.51991271972656,112.66878509521484,100.65675354003906
liulihe_aq#43,58.36207962036133,178.62074279785156,79.91078186035156
liulihe_aq#44,58.36207962036133,179.43077087402344,76.36080932617188
liulihe_aq#45,58.36207962036133,180.0968017578125,79.46566772460938
liulihe_aq#46,54.450111389160156,107.49089050292969,79.64994049072266
liulihe_aq#47,53.98781967163086,104.70530700683594,70.02445983886719
mentougou_aq#0,51.159297943115234,97.67691802978516,123.32989501953125
mentougou_aq#1,46.36086654663086,96.94224548339844,113.71003723144531
mentougou_aq#2,48.88380432128906,107.93295288085938,100.9085922241211
mentougou_aq#3,48.05376434326172,111.82514953613281,100.51683807373047
mentougou_aq#4,48.05376434326172,111.82514953613281,94.46099853515625
mentougou_aq#5,45.23451232910156,98.85201263427734,98.3480224609375
mentougou_aq#6,45.870933532714844,97.76029968261719,105.84376525878906
mentougou_aq#7,46.85162353515625,96.41412353515625,111.96746826171875
mentougou_aq#8,49.863182067871094,107.92857360839844,115.36216735839844
mentougou_aq#9,54.112945556640625,106.60960388183594,119.99201965332031
mentougou_aq#10,61.22349166870117,107.71964263916016,127.86722564697266
mentougou_aq#11,66.37518310546875,116.05410766601562,124.4115982055664
mentougou_aq#12,66.37518310546875,117.23157501220703,130.74302673339844
mentougou_aq#13,66.79682922363281,117.23157501220703,133.48475646972656
mentougou_aq#14,66.79682922363281,117.23157501220703,122.76744842529297
mentougou_aq#15,66.37518310546875,117.23157501220703,129.3863067626953
mentougou_aq#16,68.25775146484375,117.23157501220703,126.95088958740234
mentougou_aq#17,68.25775146484375,117.23157501220703,124.4711685180664
mentougou_aq#18,68.25775146484375,117.23157501220703,114.20860290527344
mentougou_aq#19,63.56576919555664,117.1431655883789,102.95252227783203
mentougou_aq#20,54.76035690307617,98.7418212890625,106.90641021728516
mentougou_aq#21,50.14603042602539,97.67691802978516,106.12064361572266
mentougou_aq#22,46.70999526977539,97.72481536865234,93.99718475341797
mentougou_aq#23,45.66455841064453,98.85201263427734,98.97792053222656
mentougou_aq#24,50.649227142333984,99.18051147460938,77.48804473876953
mentougou_aq#25,54.18479537963867,99.18051147460938,73.19654846191406
mentougou_aq#26,54.18479537963867,99.18051147460938,68.07597351074219
mentougou_aq#27,54.18479537963867,99.18051147460938,78.58817291259766
mentougou_aq#28,54.18479537963867,97.61536407470703,69.86249542236328
mentougou_aq#29,56.8889045715332,153.5192108154297,59.16521453857422
mentougou_aq#30,56.8889045715332,153.5192108154297,57.78602600097656
mentougou_aq#31,56.8889045715332,153.5192108154297,58.50967788696289
mentougou_aq#32,56.8889045715332,153.5192108154297,62.926918029785156
mentougou_aq#33,56.8889045715332,157.7727813720703,66.36670684814453
mentougou_aq#34,56.8889045715332,157.7727813720703,66.02586364746094
mentougou_aq#35,56.8889045715332,159.27183532714844,70.8954849243164
mentougou_aq#36,57.320396423339844,156.3602752685547,84.87864685058594
mentougou_aq#37,59.77338409423828,150.3716278076172,104.89505004882812
mentougou_aq#38,58.95012664794922,100.8429946899414,122.60486602783203
mentougou_aq#39,62.762516021728516,148.699462890625,112.56558227539062
mentougou_aq#40,59.76469039916992,102.48748016357422,117.58203887939453
mentougou_aq#41,59.76469039916992,102.48748016357422,125.4438705444336
mentougou_aq#42,61.146121978759766,147.51214599609375,102.56886291503906
mentougou_aq#43,60.76864242553711,151.66734313964844,94.41180419921875
mentougou_aq#44,60.76864242553711,151.66734313964844,89.57591247558594
mentougou_aq#45,57.40568923950195,151.66734313964844,88.07217407226562
mentougou_aq#46,56.008968353271484,148.8776397705078,72.30409240722656
mentougou_aq#47,52.413047790527344,156.76902770996094,67.22117614746094
miyun_aq#0,57.368892669677734,99.38517761230469,130.03773498535156
miyun_aq#1,55.19498062133789,99.29676818847656,126.18452453613281
miyun_aq#2,51.62515640258789,98.7418212890625,120.51651000976562
miyun_aq#3,51.159297943115234,98.2910385131836,119.39453887939453
miyun_aq#4,51.159297943115234,98.2910385131836,119.45797729492188
miyun_aq#5,48.26346969604492,98.2910385131836,118.4610595703125
miyun_aq#6,46.93674850463867,97.72481536865234,117.03562927246094
miyun_aq#7,47.512630462646484,96.94224548339844,116.98680877685547
miyun_aq#8,49.71138381958008,97.98397827148438,117.9586410522461
miyun_aq#9,51.50356674194336,97.98397827148438,120.98799896240234
miyun_aq#10,54.444236755371094,99.35333251953125,124.51331329345703
miyun_aq#11,56.3780517578125,116.43417358398438,118.45801544189453
miyun_aq#12,56.3780517578125,116.43417358398438,108.59229278564453
miyun_aq#13,53.50771713256836,98.7418212890625,104.82823944091797
miyun_aq#14,53.50771713256836,98.7418212890625,114.79988098144531
miyun_aq#15,52.5478630065918,97.02650451660156,119.85933685302734
miyun_aq#16,53.80050277709961,97.02650451660156,120.3040771484375
miyun_aq#17,53.80050277709961,96.3604736328125,110.9923095703125
miyun_aq#18,57.30076599121094,119.55850219726562,100.85967254638672
miyun_aq#19,57.30076599121094,119.55850219726562,92.89066314697266
miyun_aq#20,58.2606201171875,116.06935119628906,90.6095199584961
miyun_aq#21,58.2606201171875,116.43417358398438,94.8114242553711
miyun_aq#22,54.294498443603516,97.67691802978516,102.19725799560547
miyun_aq#23,50.647830963134766,96.15966796875,111.12577056884766
miyun_aq#24,53.98781967163086,96.9970703125,96.56671142578125
miyun_aq#25,50.649227142333984,97.61536407470703,91.53809356689453
miyun_aq#26,54.18479537963867,99.18051147460938,84.57232666015625
miyun_aq#27,54.18479537963867,99.18051147460938,81.6947250366211
miyun_aq#28,54.18479537963867,99.18051147460938,77.25227355957031
miyun_aq#29,54.18479537963867,99.18051147460938,78.24732971191406
miyun_aq#30,56.8889045715332,157.7727813720703,66.09468841552734
miyun_aq#31,56.8889045715332,157.7727813720703,65.71116638183594
miyun_aq#32,56.8889045715332,157.7727813720703,65.32931518554688
miyun_aq#33,56.8889045715332,154.86119079589844,76.22966003417969
miyun_aq#34,64.17289733886719,151.9838409423828,109.01485443115234
miyun_aq#35,60.76582336425781,104.29733276367188,126.04902648925781
miyun_aq#36,64.32645416259766,150.50930786132812,132.7036895751953
miyun_aq#37,61.32862854003906,103.38302612304688,137.47068786621094
miyun_aq#38,61.32862854003906,102.80335235595703,132.33334350585938
miyun_aq#39,59.13726043701172,103.37036895751953,142.40618896484375
miyun_aq#40,64.32645416259766,149.0153350830078,128.18780517578125
miyun_aq#41,63.84458923339844,149.0153350830078,116.2857437133789
miyun_aq#42,63.84458923339844,149.0153350830078,121.03683471679688
miyun_aq#43,63.84458923339844,149.0153350830078,112.40390014648438
miyun_aq#44,63.84458923339844,149.0153350830078,110.12275695800781
miyun_aq#45,63.84458923339844,149.74061584472656,113.22761535644531
miyun_aq#46,64.32645416259766,149.74061584472656,111.22127532958984
miyun_aq#47,64.32645416259766,149.74061584472656,109.31478118896484
miyunshuiku_aq#0,58.42014694213867,93.9393081665039,130.86587524414062
miyunshuiku_aq#1,53.17216873168945,94.1667709350586,127.766845703125
miyunshuiku_aq#2,53.17216873168945,94.1667709350586,124.19929504394531
miyunshuiku_aq#3,51.62515640258789,93.32623291015625,123.28741455078125
miyunshuiku_aq#4,51.159297943115234,93.16104888916016,122.10549926757812
miyunshuiku_aq#5,51.159297943115234,93.16104888916016,119.28921508789062
miyunshuiku_aq#6,47.512630462646484,92.32888793945312,118.53932189941406
miyunshuiku_aq#7,47.8880500793457,92.43791198730469,117.81495666503906
miyunshuiku_aq#8,49.71138381958008,92.85398864746094,118.42909240722656
miyunshuiku_aq#9,51.5820426940918,93.90165710449219,121.81614685058594
miyunshuiku_aq#10,53.432830810546875,93.922607421875,125.88998413085938
miyunshuiku_aq#11,56.3780517578125,115.27676391601562,118.45801544189453
miyunshuiku_aq#12,51.62515640258789,93.90589904785156,110.60317993164062
miyunshuiku_aq#13,51.62515640258789,93.61182403564453,107.47888946533203
miyunshuiku_aq#14,51.159297943115234,93.16104888916016,117.09794616699219
miyunshuiku_aq#15,50.6652946472168,92.51063537597656,121.41664123535156
miyunshuiku_aq#16,50.6652946472168,91.89651489257812,118.75982666015625
miyunshuiku_aq#17,51.91793441772461,90.62985229492188,112.6413345336914
miyunshuiku_aq#18,52.8777961730957,92.7256088256836,116.35440063476562
miyunshuiku_aq#19,59.104373931884766,108.89520263671875,97.39155578613281
miyunshuiku_aq#20,59.6603889465332,108.89520263671875,96.70476531982422
miyunshuiku_aq#21,54.424808502197266,91.04881286621094,110.41354370117188
miyunshuiku_aq#22,52.8777961730957,90.49386596679688,106.23076629638672
miyunshuiku_aq#23,48.26346969604492,89.42897033691406,114.51950073242188
miyunshuiku_aq#24,53.98781967163086,86.4365005493164,97.39485931396484
miyunshuiku_aq#25,50.649227142333984,88.54876708984375,92.36624145507812
miyunshuiku_aq#26,54.18479537963867,89.16288757324219,89.69197845458984
miyunshuiku_aq#27,54.18479537963867,89.16288757324219,84.98778533935547
miyunshuiku_aq#28,54.18479537963867,88.54876708984375,82.4380111694336
miyunshuiku_aq#29,54.18479537963867,90.49079895019531,82.52287292480469
miyunshuiku_aq#30,56.8889045715332,153.66978454589844,66.92283630371094
miyunshuiku_aq#31,56.8889045715332,153.66978454589844,66.53931427001953
miyunshuiku_aq#32,56.8889045715332,153.66978454589844,66.15746307373047
miyunshuiku_aq#33,57.320396423339844,150.75820922851562,77.05780792236328
miyunshuiku_aq#34,64.17289733886719,148.14678955078125,111.83496856689453
miyunshuiku_aq#35,60.773338317871094,96.17180633544922,125.32332611083984
miyunshuiku_aq#36,63.77116394042969,146.35638427734375,133.55389404296875
miyunshuiku_aq#37,63.77116394042969,144.86241149902344,132.50132751464844
